sample_id,molecule_id,cx,cy,cz,R11,R12,R13,R21,R22,R23,R31,R32,R33,Fx,Fy,Fz,Mx,My,Mz
20,1,-0.11933090136193479,2.185381982070183,-5.11680454589678,-0.3241221057413779,-0.7380806476651577,0.591761622709648,-0.5511414502131741,0.6557350486269145,0.515998689784361,-0.7688874835934669,-0.15889777702799732,-0.6193250632978342,-0.19781380976630175,-0.24576578258637283,0.6708500177081578,0.3062357950674126,-0.9456939378955193,-0.4504583344751709
21,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6444796366436379,0.3538585511415002,0.7502192448881092,0.2580516638687938,-1.30850431500363,0.11904702116131666
21,1,4.708358588769571,1.4550108774737125,2.885739809494772,-0.0851712326072338,-0.8658396065760837,0.49301890107818047,0.6876657929649429,0.30698896046661717,0.6579312542640924,-0.7210142982785157,0.39506904945312804,0.5692616514768419,-0.6444796366436377,-0.3538585511415002,-0.750219244888109,-0.18761821002564918,-0.3639963662542499,0.6093210456885241
22,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.10249405427656304,0.06632157551269133,0.386534263683369,0.05518779463288044,-0.040569527685261515,-5.5452985620374484e-05
22,1,-0.13172430433455343,0.4484375307979913,5.63675348840525,0.7937774520531948,0.4635069250153207,0.39380031370579166,0.5828178126721922,-0.764799129015389,-0.27460096410847584,0.1738986884480142,0.4474858910850093,-0.8772203961581813,0.10249405427656307,-0.06632157551269145,-0.3865342636833688,-0.2556896959855852,-0.48624823331379124,0.03728147021009677
23,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22208537054810507,0.24157995844492827,0.5509688902373668,0.5175266701141323,-0.7407010194512634,-0.01922641241670643
23,1,2.834447541871436,2.2169322194543346,4.383999675747426,0.8360930316125322,-0.15454685470650684,-0.5263684186853264,-0.5321904587945,-0.46133840420133465,-0.7098874504997714,-0.13312309362790767,0.8736602008271246,-0.4679701864794845,-0.22208537054810534,-0.24157995844492816,-0.550968890237367,-0.3551524449195578,0.15263079534146562,0.2116239183587882
24,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10671144509270726,-0.5974633912020083,-0.9138883719380653,1.6429732968602,0.25824723048978593,-0.05291631000626844
24,1,0.6093915491685955,-4.277822216696981,-3.1981739405348018,-0.9587214153485406,-0.19258579282887645,-0.2091983751193195,0.0030835380611730495,-0.7427132281889095,0.6696025331987874,-0.2843303352530569,0.6413172171972938,0.7126489229495847,-0.1067114450927073,0.5974633912020084,0.9138883719380654,0.35568683603167656,-0.04261314259958886,0.14531975906357705
25,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.11800429473217017,0.03423034769494081,-1.0194065643926924,-0.12797235534940163,0.7087917891462695,-0.0008891339770756498
