R11,R12,R13,R21,R22,R23,R31,R32,R33,x1,x2,x3,F1,F2,F3,M1,M2,M3
-0.021271255124474895,-0.8508139130687759,-0.5250363978183112,-0.23824651279430914,-0.5057125693982177,0.8291522153947394,-0.9709717466779255,0.1427251991809835,-0.19194630674219298,3.009077918268171,1.6668121138254408,-7.943978242716558,0.022051360232934775,0.02075232371255159,-0.07398251993975982,0.013893828491161228,0.016607474389129788,0.0002906589334078103
-0.611571036548733,0.31129011372128196,-0.7273783969531262,0.4482654498838414,-0.6212257585509383,-0.6427570640243857,-0.6519501159560797,-0.7191502082403946,0.2403830782161078,-2.422638927897924,-1.9310482672131333,-5.875358681436195,-0.25912968537009134,-0.1890033220902121,-0.4730207769529373,0.10810771638433035,-0.13227963935499137,-0.004456619742234033
0.9932630686174847,0.018024721616802186,0.11447089556395998,0.06625793055405908,0.7220884762915212,-0.6886204462878539,-0.09507030640148223,0.6915658622413531,0.7160295350214978,-5.8339721858176805,-5.521029336359838,4.120654746081864,-0.03545595234828082,-0.03626959277959848,0.034513412458796106,-0.011349691632844976,0.042203796879104125,-0.0049106471702234575
-0.3341488039839662,0.16424801383751314,-0.9280986837327793,0.1333265984713576,-0.9665599151052413,-0.2190569529866743,-0.9330426544034,-0.19693785939270475,0.30107621062062806,-0.5625837577394668,1.8509721659567597,-6.469028939973409,0.042426959803188835,0.12417838215544325,-0.45131849461550744,-0.1257226951365449,-0.10277582991800821,0.0005424430717053466
0.6063303048686562,-0.7585391011052405,0.23870901426702792,-0.7949246036356346,-0.5862401661012394,0.15626049463738667,0.021411117033261883,-0.284501141902884,-0.9584365729266304,8.725004593986279,-0.15552908583575276,-2.331812927615152,0.07526642915537934,-0.002450141343096517,-0.010418595444434034,-0.002267235941008111,-0.05152260586666739,-0.0013842247734661452
0.0668509245297655,0.19502719197809568,-0.9785169126175866,-0.6638272176678448,0.7408553374882735,0.10230735065723764,0.7448921928526855,0.6427268185662358,0.1789912224742941,-4.899825277187622,-6.187735247167771,1.6127858767162717,-0.12154216312553956,-0.14002516642120824,0.04877922712667959,-0.06983151626247686,0.01892038668503212,-0.0014538769091012593
-0.01408083498576657,-0.2775829233062129,-0.9605984857238117,0.3359262603999752,-0.906168020565314,0.2569300801354871,-0.9417830310956932,-0.31907246699381164,0.1060069957441085,6.114275374075341,-4.749797144259974,4.412651041376807,0.024835509755400026,-0.014134056571335478,0.029708634694303068,-0.07781663898990406,-0.05787140022249737,0.0026786863954605875
0.19035328082379088,0.7771979896748085,-0.5997740518937569,-0.9590186323095133,0.016601307045976035,-0.2828562523395151,-0.20987827749152407,0.6290371065762347,0.748507466353803,-2.541234430227042,-8.444340929231211,2.718726510670481,-0.015079425430305333,-0.05341863895733474,0.01648927768660962,0.005020812494278323,-0.009630104415111224,0.007008729869864325
-0.7028955012158246,0.683873168254784,-0.1955898875497374,-0.6950299610264319,-0.71881241339172,-0.015558522730887175,-0.15123249533797778,0.12500481628775342,0.9805623530702744,-7.935015271831512,-1.1514829106481468,-1.0237070045804022,-0.18624542535312505,-0.029611085906131825,-0.019798028321699558,0.0019318284750831389,-0.014615387288984571,0.011343602456273732
0.24555483038949125,0.7414258262478782,0.6244922493074186,0.36597090467243937,0.5256384929295886,-0.7679644989737138,-0.8976458779527842,0.41712338573060365,-0.14226720940193377,-2.925810526191129,-6.200669938276706,4.622273779488772,-0.03130470065107089,-0.09838515903066702,0.07342673499736103,-0.018817917634855304,0.057020222818336234,-0.007597313609714461
-0.6725041088766586,-0.7038396965942276,-0.22879664560949592,-0.5835311224886714,0.6944187106943212,-0.4210392895262247,0.45522483744971887,-0.1496406887707434,-0.8777118044284782,3.090631522262486,-1.6739434310955432,5.699030754784283,0.07078756006449509,0.025225765440572333,0.28355425186356625,-0.23766396847142343,-0.2803823813635751,-0.0010689977881029392
-0.022371516087386144,-0.9985021241589527,-0.04993018443798502,-0.37537841340817346,0.05467796064332168,-0.9252574600439866,0.9266016199074518,-0.0019566987368399057,-0.37603937202763643,-1.5749050341742978,-5.553648291396575,-3.352679383790932,-0.04608613493853628,-0.24690005837372078,-0.2599994133333835,0.5814145918056314,-0.2166717052726471,0.04249642139462673
0.5204850384142082,-0.8352153575795146,-0.17751234112107214,-0.8522037042873771,-0.4951350508137767,-0.1690861551236875,0.05333077147232138,0.23928348860496526,-0.9694840075499981,2.022292752794045,0.38959911726971663,6.489222428478984,-0.01322911760796975,0.010043154292723233,0.09311938970350628,0.009624796992735205,-0.1687980700689819,0.00010080295621005264
-0.0837704024158523,0.05965763318377054,-0.9946976859739831,-0.6037596887784166,0.7910833186647701,0.09829252838605441,0.7927526460916265,0.6087923699696347,-0.030250493904725288,-7.432336186216426,1.6494095285313262,-2.7286321476259583,-0.0898672658155572,0.02109713707765119,-0.06428213503314095,-0.04506658396924229,-0.19883658366125578,-0.01615523437652205
-0.9695132293369181,0.14032831673400684,0.20087822595617713,-0.18391156010669688,-0.9584452564740699,-0.21808078411789383,0.16192787344932796,-0.24837603319353277,0.9550333554045239,2.9705668025483987,-7.787820193842672,-0.5376058203413878,0.047881942056998875,-0.12628787092196608,-0.019072775274200354,0.07234710628938626,0.019684308836166106,-0.0023872562997913557
-0.1388619599970062,0.8264268400340564,-0.545651934970558,-0.41998474547454134,0.4498419789705453,0.7881973150960034,0.8968445626943804,0.3386161130649097,0.2846207271762509,-1.7136139023039543,6.36588759414623,-4.1359685932327706,-0.03931513907775832,0.1044033443210737,-0.0823016234050922,-0.16615890661901223,-0.00733468124688234,0.00047751869633848483
0.5793984715525663,-0.4700944515821265,0.6658142516905515,0.30939578073865953,0.8826156191022679,0.3539264327199016,-0.75403691025285,0.0009356860687615477,0.6568313805444406,5.9239680802128785,-2.681807616225864,6.559285979087012,0.013362178597872802,0.0017927262017938782,0.027469391511144282,-0.056874285759311284,-0.04468265141504743,9.395325272047728e-05
0.897132959185446,0.05685912635192278,-0.4380861710824256,-0.4250910688427449,-0.15873547530554352,-0.8911232417963609,-0.12020830559198889,0.9856825496223515,-0.11823651989416689,-2.628157014842976,-2.3899136828418968,6.449031689268562,-0.09213098313515693,-0.12236652610237195,0.18821902234263507,0.008289075678582329,0.03897562704331642,-0.002330907589285669
0.014550395494979234,-0.8047765691666722,-0.5933994941953195,-0.5420732692359344,0.49233402350654903,-0.6810020411700093,0.8402052468122334,0.3315748528133185,-0.4290842110950022,-2.071772286142052,-1.9916497451366317,7.807601416316331,-0.027979537225341577,-0.024514782050808596,0.10501998262189055,-0.0168030746262125,0.014367653528656687,-6.768539133149894e-05
-0.05983953123659225,-0.7826636482877276,0.6195618162462316,0.6327015815300142,-0.509809050176085,-0.5829094621705648,0.7720802673497127,0.3571167120249382,0.5256992626604052,-4.117727210781293,-7.562867502949434,-2.429849706796331,-0.032713514014368394,-0.06805820498207417,-0.017330981589683277,-0.020975834588523413,-0.016842073774766445,-0.0011895274292130775
0.47906440487144647,0.7563525517589978,-0.4454527061684768,0.4719043874839749,0.20597823930182765,0.8572509632584226,0.7401375176671842,-0.6208895089963844,-0.2582492450321728,-1.1063629940302389,7.318316724836927,-1.5230230568374539,-0.03129642034809363,0.19862661007544458,-0.06877851201682185,-0.15181809973278781,-0.01595401370013223,-0.032810420303683724
0.1874674608439142,-0.152853126779797,0.9703050410867577,0.7008633310890813,-0.6712918598608921,-0.24115934570159356,0.6882198357061878,0.7252607534660505,-0.018716228851040156,5.269447589233513,-5.7388683064140045,-2.755661919390315,0.06821622406458677,-0.06365391965386072,-0.05658314418936278,0.1386417209248953,0.07801724478463451,0.012334123118843111
0.6322432036861172,-0.46954104431560295,0.6162789458481673,-0.43386131948130846,-0.8735857130957082,-0.22048210206953492,0.6418978788332714,-0.12798128604634332,-0.7560343269794508,4.910212578556817,2.4217434840574095,-3.223883753740678,0.43251686035010695,0.1505640198866372,-0.47983567588569626,-0.370357776670485,0.6285058202818932,0.04282918091914255
0.6448216737756252,-0.47943792950184094,-0.5952682427143154,0.48670987471051463,0.858056870472285,-0.16386550855681495,0.5893373455742276,-0.1840589003289334,0.786640842011923,2.849317473815491,8.132626255452024,-2.1489607222623412,0.02524270854045278,0.07854376065134408,-0.014418489728695172,0.03353142083237438,-0.015599311078786156,0.011069823226948144
0.997974354395607,-0.002064436431335981,-0.06358400798072146,-0.05694548455406478,-0.47457349712445135,-0.8783719073467522,-0.02836194206281128,0.8802134592979647,-0.4737297397389533,-3.123125654235691,-6.130835758809217,-7.047289579817433,0.0026172124504562667,-0.0011553297975167784,-0.00980754130234436,0.03858210918354932,-0.03741377781929262,-0.00016440715290121435
-0.7060267759804219,-0.2994247183278783,-0.641771789386977,-0.4290552573115056,0.9018226617963286,0.05125888063489411,0.5634161674748508,0.31154570246571434,-0.765180695981737,-5.233730392368309,5.418835738644683,2.624160541846634,-0.12879863453188073,0.12833799486885253,0.0545383159764446,0.055345465215600076,0.0031836536247571174,-0.016946575955635153
-0.1159732922576606,0.4826486331038598,-0.8681016602022457,-0.5010874258948307,-0.7830557890082394,-0.368422343121011,-0.8575905707813094,0.39226767425274717,0.3326627190463772,4.582862479535955,0.3992399553028272,5.974266470254956,0.15745158219666097,0.03330678476536503,0.152679357520914,-0.024807205372433104,-0.029885757705533075,0.005247355571785878
-0.5062144482929789,0.22788265357746812,0.8317550291629902,0.7015413478668218,0.6697482385882949,0.2434687539317509,-0.5015841600097014,0.706757945202152,-0.49890533903837314,1.3621639012645452,2.2516962458670595,8.281771831714947,-0.00016344585666139104,0.015503007113615776,0.07504698329248184,0.017158923361196843,-0.034648923338400014,1.1191638930596604e-06
-0.741569151482419,-0.46923446650034584,0.47947284492219217,-0.23336045887442639,0.8504847328583984,0.4714006951720534,-0.6289817881334576,0.2376862104180927,-0.740194012116772,-9.768092259948345,-0.6831688516965548,0.2807151986328771,-0.032576311445672496,-0.0009218691142206742,-0.006624812688244849,-0.003365099157750554,-0.0488081558320104,-0.0012826151666678245
0.3188741294796582,0.4787641307108649,0.8179878951997152,-0.9431796832810398,0.24537519971065877,0.2240604749009331,-0.09344182465292283,-0.8429566528070257,0.5298044043738295,2.3011127611117446,-7.822632817271585,-4.046251349267812,0.01977301343309335,-0.06005889378633182,-0.02992246018121762,-0.008331974106996522,-0.0006938967561991097,0.00152029010894493
0.18567593701170995,0.21791893547325128,0.9581418391746749,-0.3175640563249067,0.9360784922973645,-0.15136091433644452,-0.9298803775461093,-0.27616732938654776,0.24301047227271302,-7.312825222999409,1.7975210730840532,3.789588770630093,-0.049006740903809395,0.011890626546754785,0.04673603906473236,0.037959242931567,0.14346439176425885,-0.004447706666927553
0.9413958389962908,0.3074158834002486,-0.13881408053117114,-0.32926293825207426,0.748203784633375,-0.5760008803412584,-0.07321059905560462,0.5879511640379147,0.8055765866088592,3.653754359019209,2.6436935185907395,-7.992951550511707,-0.006784760162223831,0.003342327178742133,-0.013004023164749,-0.012861146083806008,0.06076712991063127,-1.361996885611283e-05
-0.5120263999081456,-0.1738708061483714,0.8411883906512376,-0.6428201210929221,0.727122802885636,-0.24098697359363047,-0.5697466609952045,-0.6641245156542949,-0.4840737237154726,-6.140843899240072,3.6514791743437134,-1.2419136966494952,-0.2891236063250633,0.16415668702214115,-0.09120222707097558,-0.1804921383167685,-0.2710926988164078,0.008297483714751691
-0.9326405193307504,0.0402641415351583,0.35855328838110645,-0.14636692153364325,-0.9505332099366302,-0.2739768988223836,0.3297853635066792,-0.3080022982284433,0.8923991250011198,1.1771941199138456,-5.282185204268763,2.791440411215449,0.19222126927582858,-0.6760065441214334,0.6759463149875257,-0.9125456950566715,-0.20013784243786276,-0.09514318984935854
-0.4047638370868135,-0.7324263283258083,-0.5474649849642761,0.5676924349730095,-0.6706261262568538,0.47747868858844567,-0.7168622848645164,-0.11752562425659295,0.6872380898800088,-7.45075196174109,-3.3951861166391923,-0.958240545269144,-0.14721525047323888,-0.06233067007519413,-0.024941601298980223,0.06786693842555072,-0.03868942897118132,-0.004608125699667183
0.12512230330433857,-0.823178097753316,0.5538250884485546,-0.04933699242025187,-0.5626837084983749,-0.8251987065970475,0.9909138561927274,0.07592669866225195,-0.11101741320851637,-0.20618616668380463,-2.263900744641637,7.013620940731222,0.0035018707204588946,-0.10147827739343973,0.24484378820058939,-0.030692355873399503,0.019372123358767496,-0.00016192566422588983
0.6874132587976785,0.6150857972284425,0.3861767389123891,0.6551974742677733,-0.7546165987035989,0.03563788257097222,0.3133357326292149,0.2285240709616016,-0.9217361160597158,-1.4119608012440685,4.1114832096336595,4.742414267177168,-0.10114837967031988,0.14102674159292752,0.44267577844638234,0.5952359329240101,0.149299755892415,-0.007079214207772633
0.6651974585577037,0.7404677271930209,-0.096020238043726,-0.31117303009040015,0.15801992786331706,-0.9371238166552118,-0.678736831528046,0.6532512896150102,0.3355280407709542,1.7207534114761565,-4.812815903126589,-7.585338121858976,0.00683154787180513,-0.03555277206829485,-0.03257491525023179,-0.026768171396296808,0.0027810301825016634,-0.000589813786060104
-0.7775986784826476,-0.2661985754208739,0.5696302429347809,0.5660939308146703,-0.6906750481005454,0.4500062659853804,0.27363836850273016,0.6723885010730084,0.6877614026011909,1.4518197553309888,-2.5019211023546117,-5.150814182213038,-0.06484273991580947,-0.24707316679516333,-0.6672631352948912,0.4694066269932713,0.415612868696667,-0.002986389160114372
-0.30596805695375306,0.556704864997961,0.7723103271428828,0.88843097379199,-0.1245878016269576,0.4417785468906092,0.34216071213826027,0.821314539609134,-0.4564739577409372,3.537384132471693,6.890205395925992,-2.988869835322774,0.04462989772429882,0.07862357879444312,-0.05818424825341116,-0.12316515413203981,0.03744612857633345,0.007994333265895945
0.9870415043120859,0.008917922595475138,-0.1602171633187756,0.04568895926085031,0.9415079047467673,0.33387929600532545,0.15382323545873816,-0.33687287803551735,0.9288999280208138,-2.7141781756385237,-3.3137220494407815,5.2023842231880115,-0.11302589588734695,-0.0836515964820368,0.38553372512021783,-0.37460482206817525,0.23802649480437799,-0.0059012269545559715
0.14357863482715874,0.6363849680751322,0.7578913827384384,0.08183641136185492,-0.7708381504548455,0.6317525999778444,0.9862494498840456,-0.028683064887939175,-0.16275535134689598,0.0630312131921269,-7.5819093525935175,5.421864471466405,-0.006910220381559581,-0.02416998509516374,0.023461423535217074,-0.0383975335784378,-0.03834126685874414,-0.002388682984291717
0.5263211428579243,0.5723186116969754,0.6288381837054547,0.7361885395086681,-0.6767764659426508,-0.00022235617882031681,0.4254556250384082,0.46306049480756056,-0.7775361658931078,-0.21125912207777198,-9.737869445241271,-0.7090963954170029,-0.0015620164636104914,-0.030515765509152526,0.00010402760749619877,-0.011487173665532393,0.01850336862384501,-0.00030482842890734024
-0.5244969821052266,-0.2809949670310081,0.8037068770800415,-0.8192326930470738,0.42362870182387724,-0.38651845704164695,-0.23186355989104684,-0.8611507135770483,-0.452392239213265,-3.7643399733607534,-4.242673126309279,-4.484008940060063,-0.21059937195461145,-0.2223336729743353,-0.2838158371908897,0.13288177684605815,-0.12096752364653451,-0.012673301251111248
0.5929121525965663,-0.8033758598101041,-0.0551580200667284,0.8031260630867953,0.5949384720680283,-0.03219846648621297,0.058683098878725165,-0.025207981429205165,0.9979583416046256,6.472102986835517,-4.478612610330807,4.620029678411337,0.04624786461581999,-0.03192925850907819,0.03241946563620861,0.0017768864422713568,0.000801162230234416,0.0017437969604695916
-0.7102869611836696,0.15949012099580678,-0.6856058153758696,-0.6524096241227825,-0.5148666757963699,0.5561240765390087,-0.264299290813346,0.842303512671732,0.46975597645631256,-2.3683251783102355,-3.2077253427641974,-5.849210910261903,-0.04089417860745036,-0.1523610735060871,-0.28774778364018544,0.10839703130377035,-0.1885969203291682,-0.007140387742508109
0.059974506257430726,0.08475874464726167,-0.9945948993459587,0.994575304936823,-0.0899081723798164,0.052311407447585404,-0.08498836043249404,-0.9923368761389157,-0.08969115255059983,1.2515555804050331,-4.028288020436869,-7.246389341377837,0.02670583276177614,-0.05139926692035785,-0.09661319710524045,0.014750938697544173,-0.013881241888464839,0.0009625146958299018
0.05472779970460202,-0.5354153013697708,0.8428139314217644,0.35568522945521525,0.7991630765699224,0.4845888923558683,-0.9330020822521694,0.2732559827458755,0.2341757511073727,-3.1217592683000133,-1.1126259796115052,-7.276482682373917,-0.046458055604136954,-0.02596514569818542,-0.05308168640820979,-0.023246543978841436,0.009139493002367279,0.0005329728061783529
-0.4417594230528042,-0.8927353946975124,-0.08872500886633064,-0.515971400783181,0.17192025830298413,0.839176345209323,-0.733908799319027,0.41649362520849204,-0.5365733262498169,8.264910597641517,3.2329107781527004,0.043600310025301736,0.07996696914967003,0.03098677714039974,0.004299525016062329,-0.012436526408841509,-0.03446531698192869,0.0030475869433128615
0.06281622505652962,0.5303993996553084,0.8454174109367133,0.37181350571784605,-0.7985473820647933,0.47336750581685466,0.9261797011570985,0.2846024515754445,-0.24737139228656568,3.458418413225201,-0.2871101666548671,-5.595817789443856,0.21938327223320714,0.05933712708802775,-0.28556496895139694,0.11471062491494172,0.20320480991800616,-0.008289184475894142
