R11,R12,R13,R21,R22,R23,R31,R32,R33,x1,x2,x3,F1,F2,F3,M1,M2,M3
0.8987220699785241,-0.049195148435593715,-0.43575047711266685,-0.0058587201360283505,-0.9949456880622279,0.10024346963641949,-0.4384795506427689,-0.08753807843892822,-0.8944678688982269,-2.926975416525788,-0.2302058138301959,6.0954601834302,-0.016720374554669033,-0.01564943869928114,0.3225435339231289,-0.005668054855762279,0.3154993883411822,0.00020814414374733387
-0.883533889778732,0.07758053414120226,-0.46189731146092355,0.010806499370925657,-0.9825470211830762,-0.18570021738169853,-0.46824254952301164,-0.1690639284017429,0.8672752175229963,-5.213815608640184,4.545689013567957,4.584441927542377,-0.06630513042088255,0.047586242633877826,0.08144672492096616,0.09024227959453494,0.05429938716259417,0.008004534726146938
-0.598708219068759,0.6528511894407494,0.46404072328332735,0.06427593638148103,0.6166425335048965,-0.7846149309533602,-0.7983840381807482,-0.43992875595766806,-0.4111515745558319,7.012122930586001,-6.826516773721586,1.8173149882042545,0.01533815390158894,-0.01411948533356568,0.012282620086331112,-0.03800974527312122,-0.04436607844541485,0.0027307328895621735
0.21666076197358639,0.862307980866952,-0.4576931945683542,0.9761020207198423,-0.1832673623059001,0.1167815013607833,0.0168213961271248,-0.4720572211571373,-0.8814074089691646,2.4915334344435305,6.113689010843192,3.779958923928573,0.09056589977787849,0.2045906373788715,0.1707804315073969,0.14108177397969876,-0.037938070070337906,0.019848363058199335
0.7990508592592901,-0.5076418290869517,-0.32220722784916583,-0.07064895745836149,-0.6114412773569815,0.7881296144379484,-0.59709835800062,-0.6069920408912435,-0.5244370440459429,3.2688562498740765,-6.236438420395008,-6.123944176569702,0.014198177262287743,-0.029146099278218356,-0.013429588821691325,-0.021432768893049146,-0.008142445817294622,-0.0011572266835916598
0.7885146593076487,0.2277144359311114,0.571306194369988,0.6123231918654878,-0.2038437554484911,-0.7638769744326092,-0.05748861418232181,0.9521522247168418,-0.30016861962264585,6.6842124083775225,-2.603748357100098,-3.376922844550304,0.0896143389723252,-0.04767297813701786,-0.08171885604068266,0.02832214132547893,0.20018780525864155,-0.01613572864503096
0.6442959167870321,-0.7500702698558959,-0.1492560279850092,0.3918907174355774,0.15621227862846426,0.9066528495480133,-0.6567377232955227,-0.6426447807957419,0.3945925094532414,-6.73651737423823,6.332977238615322,1.0817538351586722,-0.03745059887828549,0.03294893964756556,0.004829245093836418,-0.00933198397240115,-0.004089989048480688,0.006873132007726462
0.6296723283897298,-0.2013565927766985,0.7503121226567087,0.37912379393996715,0.9226518800319815,-0.07055959992811499,-0.6780692499507865,0.32889060615774574,0.6573074329812262,-3.502857093949119,1.110675376684962,6.782997759039963,-0.07121879710953663,0.02429116502388636,0.18330702326612608,0.019149351619327685,0.09067114409577699,-0.0006457806936131516
-0.3904262716858759,0.23848260955544923,-0.8892094080232678,-0.594325429159738,-0.80293036237461,0.04560830440908253,-0.7030964447581572,0.5462864432846576,0.4552213870764843,-3.6656637930781066,8.812474668820919,1.0867871958333732,-0.013383189429608706,0.03806160770892597,0.0005431447532307941,-0.023685429346542126,-0.007608960492375939,-0.005660872814561977
-0.46245726853986907,0.04828064742000543,0.8853260720544426,0.0633464007427351,0.9977637843883206,-0.021322853374665485,-0.8843757732364586,0.04622131161922834,-0.46448151961581213,-4.5735596244306835,-4.4318574215158435,6.421246651288476,-0.016434093716223553,-0.0029045518059065273,0.027986513857680816,-0.0748122108971218,0.01886162726595479,-0.0006927420982241715
-0.2909492143078782,0.6438901753815633,0.7076397365472968,0.14780874641240238,-0.7005062712404635,0.6981715680524205,0.945251886630025,0.30772781154760986,0.10863914958474356,-4.9629103130935945,-6.314513863871364,3.6718614991854883,-0.022585128407189292,-0.026605707549091365,0.03558607967225377,-0.10685290064679985,0.07254363941321576,-0.003317948982256052
-0.5877627268468029,-0.499456755709624,-0.6364573246539216,-0.6272706543462873,0.7781686833999576,-0.03138512978396738,0.5109466734656274,0.38078399303488714,-0.7706731132735958,-5.08020633850398,6.7502871520687195,1.3030253281115733,-0.0663458560354799,0.08366046891650093,0.022504829314063602,0.06446963963338449,0.004869465040247156,0.0003323483065912382
-0.6043032631881945,-0.7712264605812369,-0.20006826984666407,-0.7947821317219541,0.6011506239404946,0.08330240351550842,0.05602614742784192,0.2093506002744965,-0.976234294095993,5.937677893079815,2.2593078103448128,3.4857060488252016,0.2613780950904365,0.09641432316679717,0.226333739498545,0.0840497034622393,-0.216672168894822,0.025968414275870225
0.05566007986989018,-0.7347425928771142,-0.6760586348247413,-0.8485815733175165,0.32198784441100353,-0.41980131190543457,0.5261285669252774,0.5970570745446123,-0.6055671563100025,0.2634791221097146,3.999234385850878,-6.6577366317992315,-0.006332232725614199,0.07387364268735547,-0.16985875278385282,-0.0876609490842453,0.04272946560499632,0.0013976901698734782
-0.28910233760066195,-0.24862672558721235,-0.9244482623260284,-0.7837512077695945,0.6159736748870012,0.07943850556187823,0.5496852578644749,0.7475032997719703,-0.3729409257730792,4.538607009615005,3.374630002118537,7.060610805325493,0.015748383288213652,-0.0016681741260486174,0.021561529210117218,0.05735574988913176,-0.009174634957171494,-0.0004285450023605777
0.5675991503880946,0.6648843153465295,0.4855512863590103,0.6910130644894582,-0.06410815504784521,-0.7199938118909421,-0.44758479552326286,0.7441901582677226,-0.49583148261668586,9.02738008433206,2.1920983799990688,1.6644221447733258,0.04089502681580839,0.0075936316701281144,0.009175336592066435,0.02280995166428457,-0.008223252603522652,-0.005955163249847611
0.7959400391783231,0.5304567721750726,-0.29171058754596657,0.6009919275157433,-0.7502712142646363,0.27550282776548707,-0.07271971599037745,-0.39459943981140105,-0.9159711376494392,1.043640142276848,2.372886829876947,-8.654238287936941,-0.010020124498336808,-0.0023883153497626826,-0.009499745587209417,-0.02841209015424583,0.041599594272537406,-4.575865875114382e-06
0.0006614184411223018,-0.9999602898068144,-0.008887144373595448,-0.5461323779146134,-0.007805959729261907,0.837662517238318,-0.8376986261890226,0.004299511853283719,-0.5461158538980972,-2.1031114047155475,4.811778277897663,6.140043136374496,-0.04200694901807007,0.10752870648285134,0.10321184968029663,-0.008635541747161834,0.00540609470142824,-0.003083776861260961
-0.8784292387700932,-0.4687258696464265,0.09304908166121813,-0.4625603631756688,0.882903388545321,0.08074352552362006,-0.1199999287190969,0.027886656654951644,-0.9923821600008844,-0.5704526424814818,9.262326845676451,1.6636735959318698,-0.0027353127927817033,0.04229812980852723,-0.0010478484639882294,-0.03793366911280589,-0.00020840595358687726,0.0024775458278873713
-0.5026908047975148,0.791749356443375,0.34703733422144667,0.16883329772282224,-0.30379737563328607,0.9376579718310748,0.847819127144501,0.5299434980541127,0.01904249243421232,-2.898330120178733,-6.834128249414157,0.6869691888428459,-0.08913084389740986,-0.22404275399690943,0.03822070396662203,-0.10805206698183628,0.05001525876752551,0.03283987109932862
0.06972637292818186,0.579128166338335,-0.8122492227585558,-0.9404192149819075,0.30979006414243687,0.14014926418443172,0.33279112519881426,0.7540826765761316,0.5662237931036493,3.7782267739669684,-4.5909803468211825,-4.649986602116059,0.07212756125494776,-0.05161567109507686,-0.12619881902547558,0.2457422718743752,0.11511015375999883,0.008060870718630347
-0.387609140263032,0.810773088771542,-0.43864125764502127,-0.8762579662488013,-0.4718166206093834,-0.09778063766541517,-0.2862361454639633,0.34646222743698,0.8933268125324229,-5.942158501576126,3.006517167790222,6.337830767344085,-0.012104148101339925,0.0025784868686187477,0.032806460538274754,0.05077489493071826,0.06584105767529097,-0.00020690977387703702
-0.6437686771400315,0.16189530539901212,0.7478982553951667,0.037650027895924344,0.9828810518592496,-0.18035330131575356,-0.7642933767427333,-0.08794741602693926,-0.6388433973059239,-5.801899082672761,1.4629877862061766,2.2334973838655174,-0.4970147793551313,0.13821368904474443,0.35891416474110943,0.12692213159931381,0.6556176381686553,-0.09056120033539519
-0.3793863975472859,0.2535517500655737,-0.8898187857057064,-0.8877289163031485,0.17130428280439575,0.4273081017861809,0.2607744859362789,0.9520327477201384,0.1600947055748974,-3.9107722061992525,5.430195963280809,-4.108968413308774,-0.0694010407339383,0.07432554181982672,-0.0848363101888099,-0.18107799709768535,-0.06552552211791018,-0.005359286286163979
